Transaction ID,Product,Quantity,Unit Price (INR),Month,Sales Date,Customer Name,City,State,Country,Sales Channel,Payment Type,Total Sale (INR),Profit
TX0469,E-Reader,2,"₹ 17,864.00",Dec,2023-12-28,Dharmajan Dhar,Meerut,Punjab,India,Online,UPI,"₹ 35,728.00","₹ 10,718.40"
TX0470,External Hard Drive,6,"₹ 16,993.00",Aug,2024-08-22,Aayush Srivastava,Loni,Madhya Pradesh,India,Online,UPI,"₹ 101,958.00","₹ 30,587.40"
TX0471,External Hard Drive,9,"₹ 11,935.00",Jan,2024-01-23,Uthkarsh Batra,Nandyal,West Bengal,India,Direct,UPI,"₹ 107,415.00","₹ 32,224.50"
TX0472,E-Reader,3,"₹ 13,137.00",Mar,2024-03-01,Himmat Krishnan,Anantapur,Madhya Pradesh,India,Online,Cash,"₹ 39,411.00","₹ 11,823.30"
TX0473,Smartphone,6,"₹ 16,479.00",Apr,2024-04-18,Kaira Bajwa,Panihati,Meghalaya,India,Store,Cash,"₹ 98,874.00","₹ 29,662.20"
TX0474,Smartphone,7,"₹ 8,870.00",Sep,2024-09-07,Dhruv Jhaveri,Raipur,Manipur,India,Online,Credit Card,"₹ 62,090.00","₹ 18,627.00"
TX0475,E-Reader,5,"₹ 19,644.00",Aug,2024-08-11,Lagan Gopal,Kavali,Punjab,India,Store,Net Banking,"₹ 98,220.00","₹ 29,466.00"
TX0476,Tablet,1,"₹ 12,165.00",Jul,2024-07-30,Hunar Varughese,Sultan Pur Majra,Mizoram,India,Store,UPI,"₹ 12,165.00","₹ 3,649.50"
TX0477,Printer,9,"₹ 17,766.00",Jun,2024-06-10,Arhaan Balay,Mangalore,Andhra Pradesh,India,Direct,UPI,"₹ 159,894.00","₹ 47,968.20"
TX0478,Headphones,6,"₹ 15,773.00",Jan,2024-01-06,Shayak Das,Siliguri,Punjab,India,Online,Cash,"₹ 94,638.00","₹ 28,391.40"
TX0479,Smartwatch,6,"₹ 4,674.00",Mar,2024-03-18,Shamik Doctor,Sasaram,Madhya Pradesh,India,Online,Debit Card,"₹ 28,044.00","₹ 8,413.20"
TX0480,Tablet,6,"₹ 3,929.00",Feb,2024-02-26,Akarsh Vig,Ichalkaranji,Manipur,India,Store,Net Banking,"₹ 23,574.00","₹ 7,072.20"
TX0481,Laptop,2,"₹ 14,214.00",Feb,2024-02-02,Ahana  Kade,Mau,Goa,India,Store,UPI,"₹ 28,428.00","₹ 8,528.40"
TX0482,Headphones,1,"₹ 2,947.00",Jan,2024-01-30,Seher Walia,Jalandhar,Meghalaya,India,Direct,Net Banking,"₹ 2,947.00",₹ 884.10
TX0483,Smartwatch,1,"₹ 13,761.00",Sep,2023-09-24,Aradhya Bir,Kottayam,West Bengal,India,Store,Cash,"₹ 13,761.00","₹ 4,128.30"
TX0484,Smartwatch,1,"₹ 16,590.00",Sep,2024-09-08,Taimur Gara,Jamshedpur,Nagaland,India,Direct,Net Banking,"₹ 16,590.00","₹ 4,977.00"
TX0485,External Hard Drive,1,"₹ 13,638.00",Mar,2024-03-31,Anahita Tella,Bhalswa Jahangir Pur,Chhattisgarh,India,Online,Credit Card,"₹ 13,638.00","₹ 4,091.40"
TX0486,Laptop,1,"₹ 17,688.00",Feb,2024-02-08,Purab Chand,Hosur,Punjab,India,Direct,UPI,"₹ 17,688.00","₹ 5,306.40"
TX0487,Smartwatch,8,"₹ 18,876.00",Aug,2024-08-21,Pihu Sachdeva,Udupi,Tamil Nadu,India,Direct,Cash,"₹ 151,008.00","₹ 45,302.40"
TX0488,E-Reader,7,"₹ 14,005.00",Jan,2024-01-19,Arhaan Balay,North Dumdum,Mizoram,India,Online,Net Banking,"₹ 98,035.00","₹ 29,410.50"
TX0489,Smartphone,4,"₹ 14,306.00",Dec,2023-12-21,Aaina Dayal,Ulhasnagar,Himachal Pradesh,India,Online,Debit Card,"₹ 57,224.00","₹ 17,167.20"
TX0490,Smartwatch,6,"₹ 12,437.00",Jun,2024-06-01,Umang Dani,Malda,Telangana,India,Online,Net Banking,"₹ 74,622.00","₹ 22,386.60"
TX0491,Desktop PC,5,"₹ 17,581.00",Dec,2023-12-10,Divij Kale,Mirzapur,Haryana,India,Store,Credit Card,"₹ 87,905.00","₹ 26,371.50"
TX0492,Desktop PC,4,"₹ 18,889.00",Jun,2024-06-02,Uthkarsh Sarraf,Narasaraopet,Manipur,India,Store,Debit Card,"₹ 75,556.00","₹ 22,666.80"
TX0493,Smartwatch,5,"₹ 19,637.00",May,2024-05-20,Jayant Kuruvilla,Karimnagar,Gujarat,India,Store,Credit Card,"₹ 98,185.00","₹ 29,455.50"
TX0494,Smartwatch,6,"₹ 2,362.00",Sep,2024-09-14,Ivan Walla,Tadipatri,Madhya Pradesh,India,Online,Cash,"₹ 14,172.00","₹ 4,251.60"
TX0495,E-Reader,2,"₹ 4,205.00",Oct,2023-10-26,Stuvan Ram,Orai,Uttar Pradesh,India,Direct,Debit Card,"₹ 8,410.00","₹ 2,523.00"
TX0496,Printer,4,"₹ 11,371.00",Oct,2023-10-29,Manjari Dewan,Karawal Nagar,Haryana,India,Online,UPI,"₹ 45,484.00","₹ 13,645.20"
TX0497,Tablet,7,"₹ 18,779.00",Aug,2024-08-19,Manjari D’Alia,Ballia,Uttarakhand,India,Online,Credit Card,"₹ 131,453.00","₹ 39,435.90"
TX0498,Tablet,8,"₹ 5,377.00",Jun,2024-06-28,Saanvi Subramaniam,Bilaspur,Tamil Nadu,India,Online,Credit Card,"₹ 43,016.00","₹ 12,904.80"
TX0499,Headphones,5,"₹ 15,640.00",Apr,2024-04-13,Alisha Sur,Ulhasnagar,Karnataka,India,Store,Credit Card,"₹ 78,200.00","₹ 23,460.00"
TX0500,Tablet,1,"₹ 6,440.00",Dec,2023-12-25,Nehmat Deshpande,Lucknow,Chhattisgarh,India,Direct,Net Banking,"₹ 6,440.00","₹ 1,932.00"
TX0501,Smartwatch,1,"₹ 5,506.00",Feb,2024-02-23,Romil Kata,Jehanabad,Jharkhand,India,Store,Debit Card,"₹ 5,506.00","₹ 1,651.80"
TX0502,Smartphone,8,"₹ 18,015.00",Dec,2023-12-17,Mohanlal Mandal,Erode,Haryana,India,Direct,Debit Card,"₹ 144,120.00","₹ 43,236.00"
TX0503,Desktop PC,4,"₹ 18,515.00",Apr,2024-04-18,Ela Comar,Machilipatnam,Assam,India,Online,Net Banking,"₹ 74,060.00","₹ 22,218.00"
TX0504,Printer,4,"₹ 8,076.00",Oct,2023-10-09,Lakshit Mannan,Hajipur,Madhya Pradesh,India,Online,UPI,"₹ 32,304.00","₹ 9,691.20"
TX0505,Camera,1,"₹ 12,151.00",Sep,2024-09-04,Nayantara Gala,Kolhapur,Goa,India,Direct,Cash,"₹ 12,151.00","₹ 3,645.30"
TX0506,Tablet,1,"₹ 15,822.00",Nov,2023-11-17,Vihaan Ganguly,Kadapa,Tripura,India,Online,Cash,"₹ 15,822.00","₹ 4,746.60"
TX0507,Smartphone,5,"₹ 14,355.00",Dec,2023-12-01,Arhaan Ratti,Alwar,Jharkhand,India,Online,Net Banking,"₹ 71,775.00","₹ 21,532.50"
TX0508,Smartwatch,5,"₹ 11,784.00",Jan,2024-01-21,Tushar Bhagat,Ichalkaranji,Telangana,India,Store,Net Banking,"₹ 58,920.00","₹ 17,676.00"
TX0509,Smartphone,6,"₹ 6,698.00",Feb,2024-02-12,Pari Deshpande,Hazaribagh,Madhya Pradesh,India,Store,Net Banking,"₹ 40,188.00","₹ 12,056.40"
TX0510,E-Reader,9,"₹ 4,127.00",Feb,2024-02-10,Anahita Suresh,Gurgaon,Madhya Pradesh,India,Online,UPI,"₹ 37,143.00","₹ 11,142.90"
TX0511,Headphones,9,"₹ 9,671.00",Dec,2023-12-05,Chirag Chacko,Aurangabad,Sikkim,India,Online,Credit Card,"₹ 87,039.00","₹ 26,111.70"
TX0512,Desktop PC,1,"₹ 19,310.00",Jul,2024-07-17,Alia Arya,Tiruchirappalli,Maharashtra,India,Store,Cash,"₹ 19,310.00","₹ 5,793.00"
TX0513,External Hard Drive,2,"₹ 3,604.00",Jan,2024-01-09,Yasmin Shere,Belgaum,Maharashtra,India,Direct,Net Banking,"₹ 7,208.00","₹ 2,162.40"
TX0514,Camera,6,"₹ 10,736.00",Dec,2023-12-09,Anvi Dube,Tiruchirappalli,Sikkim,India,Store,Net Banking,"₹ 64,416.00","₹ 19,324.80"
TX0515,Tablet,7,"₹ 9,339.00",Jul,2024-07-27,Yasmin Amble,Sagar,Goa,India,Direct,Cash,"₹ 65,373.00","₹ 19,611.90"
TX0516,Desktop PC,2,"₹ 10,829.00",Jun,2024-06-03,Yashvi Lall,Panipat,Kerala,India,Online,Credit Card,"₹ 21,658.00","₹ 6,497.40"
TX0517,Camera,5,"₹ 17,676.00",Jan,2024-01-06,Misha Buch,Danapur,Tamil Nadu,India,Store,UPI,"₹ 88,380.00","₹ 26,514.00"
TX0518,Smartwatch,1,"₹ 14,845.00",Jun,2024-06-29,Keya Sastry,Tirunelveli,Maharashtra,India,Direct,Cash,"₹ 14,845.00","₹ 4,453.50"
TX0519,Tablet,5,"₹ 8,429.00",Sep,2024-09-07,Vivaan Sethi,Jalandhar,Andhra Pradesh,India,Store,Cash,"₹ 42,145.00","₹ 12,643.50"
TX0520,Desktop PC,8,"₹ 18,634.00",Dec,2023-12-10,Pranay Agate,Davanagere,Tamil Nadu,India,Store,Debit Card,"₹ 149,072.00","₹ 44,721.60"
TX0521,Camera,8,"₹ 11,371.00",Jan,2024-01-29,Hunar Bassi,Ozhukarai,Tamil Nadu,India,Online,Credit Card,"₹ 90,968.00","₹ 27,290.40"
TX0522,E-Reader,8,"₹ 19,179.00",May,2024-05-31,Onkar Kar,Gorakhpur,West Bengal,India,Online,Credit Card,"₹ 153,432.00","₹ 46,029.60"
TX0523,Printer,7,"₹ 10,318.00",Feb,2024-02-28,Eshani Sekhon,Nizamabad,Uttar Pradesh,India,Direct,Credit Card,"₹ 72,226.00","₹ 21,667.80"
TX0524,E-Reader,3,"₹ 8,216.00",Jul,2024-07-20,Vanya Suri,Chandrapur,Kerala,India,Direct,Net Banking,"₹ 24,648.00","₹ 7,394.40"
TX0525,E-Reader,7,"₹ 7,195.00",May,2024-05-19,Drishya Walia,Gandhinagar,Uttarakhand,India,Direct,Net Banking,"₹ 50,365.00","₹ 15,109.50"
TX0526,E-Reader,1,"₹ 5,278.00",Jun,2024-06-23,Vanya Khalsa,Bhopal,Uttarakhand,India,Store,Cash,"₹ 5,278.00","₹ 1,583.40"
TX0527,E-Reader,3,"₹ 13,531.00",Nov,2023-11-19,Hridaan Koshy,Durgapur,Chhattisgarh,India,Online,Credit Card,"₹ 40,593.00","₹ 12,177.90"
TX0528,External Hard Drive,8,"₹ 5,530.00",Jan,2024-01-08,Hansh Madan,Ujjain,Sikkim,India,Direct,Debit Card,"₹ 44,240.00","₹ 13,272.00"
TX0529,External Hard Drive,8,"₹ 10,025.00",Nov,2023-11-16,Dhruv Rajan,Darbhanga,Kerala,India,Store,Credit Card,"₹ 80,200.00","₹ 24,060.00"
TX0530,Smartwatch,3,"₹ 11,906.00",Feb,2024-02-06,Jayesh Sethi,Mangalore,Uttarakhand,India,Store,UPI,"₹ 35,718.00","₹ 10,715.40"
TX0531,Headphones,7,"₹ 9,208.00",Mar,2024-03-22,Kavya Majumdar,Loni,Maharashtra,India,Store,Cash,"₹ 64,456.00","₹ 19,336.80"
TX0532,Tablet,2,"₹ 11,414.00",May,2024-05-26,Badal Yadav,Jalandhar,Maharashtra,India,Direct,Credit Card,"₹ 22,828.00","₹ 6,848.40"
TX0533,E-Reader,4,"₹ 8,430.00",May,2024-05-29,Badal Dara,Chapra,West Bengal,India,Online,UPI,"₹ 33,720.00","₹ 10,116.00"
TX0534,Camera,8,"₹ 11,339.00",Jul,2024-07-26,Lakshay Kadakia,Indore,Assam,India,Store,UPI,"₹ 90,712.00","₹ 27,213.60"
TX0535,Printer,1,"₹ 6,564.00",Dec,2023-12-19,Ranbir Wason,Baranagar,Uttar Pradesh,India,Direct,Debit Card,"₹ 6,564.00","₹ 1,969.20"
TX0536,Smartwatch,6,"₹ 11,791.00",Oct,2023-10-09,Pari Badami,Darbhanga,Haryana,India,Direct,Credit Card,"₹ 70,746.00","₹ 21,223.80"
TX0537,Printer,5,"₹ 6,868.00",Dec,2023-12-15,Indrans Raman,Gwalior,Chhattisgarh,India,Direct,UPI,"₹ 34,340.00","₹ 10,302.00"
TX0538,Desktop PC,6,"₹ 6,980.00",Aug,2024-08-15,Yuvaan Dar,Mumbai,Uttarakhand,India,Direct,Net Banking,"₹ 41,880.00","₹ 12,564.00"
TX0539,Smartphone,6,"₹ 11,373.00",Oct,2023-10-01,Bhavin Bobal,Arrah,Madhya Pradesh,India,Online,UPI,"₹ 68,238.00","₹ 20,471.40"
TX0540,Printer,4,"₹ 17,165.00",Mar,2024-03-03,Samaira Ravel,Gurgaon,Arunachal Pradesh,India,Store,Cash,"₹ 68,660.00","₹ 20,598.00"
TX0541,Camera,9,"₹ 2,603.00",Jan,2024-01-13,Abram Anne,Pali,Madhya Pradesh,India,Store,Cash,"₹ 23,427.00","₹ 7,028.10"
TX0542,Printer,1,"₹ 8,234.00",Mar,2024-03-01,Aayush Yohannan,Hapur,Haryana,India,Store,UPI,"₹ 8,234.00","₹ 2,470.20"
TX0543,Tablet,2,"₹ 13,802.00",Mar,2024-03-03,Yakshit Khare,Khandwa,Uttar Pradesh,India,Direct,UPI,"₹ 27,604.00","₹ 8,281.20"
TX0544,Desktop PC,6,"₹ 8,066.00",Apr,2024-04-16,Nakul Batra,Thrissur,Tripura,India,Online,Cash,"₹ 48,396.00","₹ 14,518.80"
TX0545,Headphones,5,"₹ 12,463.00",Oct,2023-10-26,Anya Saha,Barasat,Kerala,India,Store,Debit Card,"₹ 62,315.00","₹ 18,694.50"
TX0546,Camera,2,"₹ 12,001.00",May,2024-05-30,Ela Rout,Parbhani,Haryana,India,Direct,Debit Card,"₹ 24,002.00","₹ 7,200.60"
TX0547,Desktop PC,6,"₹ 9,992.00",May,2024-05-14,Jayant Kade,Mau,Andhra Pradesh,India,Direct,Net Banking,"₹ 59,952.00","₹ 17,985.60"
TX0548,Camera,1,"₹ 17,347.00",May,2024-05-25,Charvi Sura,Malegaon,Himachal Pradesh,India,Online,Debit Card,"₹ 17,347.00","₹ 5,204.10"
TX0549,Printer,7,"₹ 10,393.00",Feb,2024-02-15,Samarth Saxena,Satna,Gujarat,India,Store,Cash,"₹ 72,751.00","₹ 21,825.30"
TX0550,Laptop,9,"₹ 14,079.00",Nov,2023-11-10,Nirvaan Sibal,Guwahati,Odisha,India,Online,Cash,"₹ 126,711.00","₹ 38,013.30"
TX0551,Tablet,9,"₹ 4,096.00",Dec,2023-12-12,Azad Gaba,Moradabad,Jharkhand,India,Store,Net Banking,"₹ 36,864.00","₹ 11,059.20"
TX0552,Laptop,7,"₹ 4,366.00",Feb,2024-02-29,Abram Vasa,Miryalaguda,Arunachal Pradesh,India,Store,Net Banking,"₹ 30,562.00","₹ 9,168.60"
TX0553,Camera,4,"₹ 17,304.00",Feb,2024-02-10,Shalv Wason,Dhule,Chhattisgarh,India,Store,UPI,"₹ 69,216.00","₹ 20,764.80"
TX0554,Printer,5,"₹ 5,077.00",Jan,2024-01-28,Anay Sandhu,Anantapur,Madhya Pradesh,India,Direct,Cash,"₹ 25,385.00","₹ 7,615.50"
TX0555,Desktop PC,5,"₹ 9,777.00",May,2024-05-31,Urvi Raja,Jaipur,Uttarakhand,India,Direct,Debit Card,"₹ 48,885.00","₹ 14,665.50"
TX0556,E-Reader,4,"₹ 2,055.00",May,2024-05-05,Uthkarsh Chaudhari,Thiruvananthapuram,Tamil Nadu,India,Direct,Cash,"₹ 8,220.00","₹ 2,466.00"
TX0557,Camera,7,"₹ 9,644.00",Sep,2024-09-15,Navya Raman,Bareilly,Nagaland,India,Direct,Net Banking,"₹ 67,508.00","₹ 20,252.40"
TX0558,Camera,6,"₹ 4,086.00",Jan,2024-01-12,Damini Lala,Kolhapur,Bihar,India,Direct,Net Banking,"₹ 24,516.00","₹ 7,354.80"
TX0559,Desktop PC,9,"₹ 14,849.00",Sep,2023-09-24,Sara Rastogi,Jamnagar,Jharkhand,India,Online,UPI,"₹ 133,641.00","₹ 40,092.30"
TX0560,Smartphone,2,"₹ 4,312.00",Mar,2024-03-16,Vardaniya Sathe,Satna,Karnataka,India,Online,UPI,"₹ 8,624.00","₹ 2,587.20"
TX0561,Smartwatch,4,"₹ 7,442.00",Jun,2024-06-16,Prisha Divan,Khora ,Chhattisgarh,India,Direct,Debit Card,"₹ 29,768.00","₹ 8,930.40"
TX0562,Desktop PC,9,"₹ 17,627.00",Jun,2024-06-07,Nirvi Randhawa,Siliguri,Jharkhand,India,Online,UPI,"₹ 158,643.00","₹ 47,592.90"
TX0563,Printer,2,"₹ 5,466.00",Sep,2024-09-22,Pranay Ram,Agra,Nagaland,India,Online,Net Banking,"₹ 10,932.00","₹ 3,279.60"
TX0564,Printer,6,"₹ 6,116.00",Jun,2024-06-17,Emir Chakraborty,Barasat,Bihar,India,Store,Cash,"₹ 36,696.00","₹ 11,008.80"
TX0565,Laptop,9,"₹ 11,316.00",Dec,2023-12-23,Hridaan Dugar,Karnal,Rajasthan,India,Store,Cash,"₹ 101,844.00","₹ 30,553.20"
TX0566,Desktop PC,1,"₹ 7,902.00",Jan,2024-01-12,Vihaan Loyal,Vadodara,Mizoram,India,Online,Debit Card,"₹ 7,902.00","₹ 2,370.60"
TX0567,Smartwatch,4,"₹ 5,704.00",Feb,2024-02-16,Miraan Sachdeva,Salem,Manipur,India,Store,Credit Card,"₹ 22,816.00","₹ 6,844.80"
TX0568,External Hard Drive,8,"₹ 2,052.00",Jan,2024-01-28,Purab Varkey,Dhule,Himachal Pradesh,India,Online,Cash,"₹ 16,416.00","₹ 4,924.80"
TX0569,Camera,2,"₹ 10,647.00",Jul,2024-07-25,Kashvi Zachariah,Bhilwara,Nagaland,India,Direct,Debit Card,"₹ 21,294.00","₹ 6,388.20"
TX0570,Tablet,8,"₹ 18,029.00",Jun,2024-06-04,Ranbir Ranganathan,Anantapur,West Bengal,India,Store,UPI,"₹ 144,232.00","₹ 43,269.60"
TX0571,Tablet,9,"₹ 11,842.00",Jan,2024-01-04,Zoya Swamy,Malegaon,Sikkim,India,Direct,Debit Card,"₹ 106,578.00","₹ 31,973.40"
TX0572,Camera,1,"₹ 19,134.00",Jan,2024-01-21,Eshani Kari,Dhule,Nagaland,India,Online,Cash,"₹ 19,134.00","₹ 5,740.20"
TX0573,Laptop,8,"₹ 2,819.00",Dec,2023-12-15,Ela Khalsa,Ramgarh,West Bengal,India,Store,Cash,"₹ 22,552.00","₹ 6,765.60"
TX0574,Desktop PC,6,"₹ 9,200.00",May,2024-05-03,Lavanya Swamy,Udupi,Karnataka,India,Direct,UPI,"₹ 55,200.00","₹ 16,560.00"
TX0575,External Hard Drive,7,"₹ 6,870.00",Nov,2023-11-15,Divit Dhingra,Nangloi Jat,Jharkhand,India,Online,Cash,"₹ 48,090.00","₹ 14,427.00"
TX0576,Camera,9,"₹ 3,099.00",Sep,2024-09-12,Kismat Banik,Bhimavaram,Manipur,India,Online,Cash,"₹ 27,891.00","₹ 8,367.30"
TX0577,E-Reader,8,"₹ 4,556.00",Apr,2024-04-27,Adira Krish,Ongole,Gujarat,India,Store,Debit Card,"₹ 36,448.00","₹ 10,934.40"
TX0578,Printer,6,"₹ 7,830.00",Dec,2023-12-15,Umang Saraf,Mira-Bhayandar,Uttar Pradesh,India,Online,Debit Card,"₹ 46,980.00","₹ 14,094.00"
TX0579,Smartphone,2,"₹ 13,048.00",Oct,2023-10-07,Parinaaz Bhakta,Aizawl,Himachal Pradesh,India,Direct,Cash,"₹ 26,096.00","₹ 7,828.80"
TX0580,Desktop PC,1,"₹ 15,196.00",Apr,2024-04-27,Romil Varty,Mathura,Mizoram,India,Store,Debit Card,"₹ 15,196.00","₹ 4,558.80"
TX0581,Printer,1,"₹ 3,477.00",Aug,2024-08-02,Miraya Manda,Bhubaneswar,Uttarakhand,India,Online,Net Banking,"₹ 3,477.00","₹ 1,043.10"
TX0582,Smartwatch,6,"₹ 2,442.00",Apr,2024-04-17,Anaya Kakar,Raipur,Uttarakhand,India,Direct,UPI,"₹ 14,652.00","₹ 4,395.60"
TX0583,Tablet,7,"₹ 12,624.00",Jan,2024-01-11,Mehul Grewal,Gaya,Jharkhand,India,Online,Debit Card,"₹ 88,368.00","₹ 26,510.40"
TX0584,Smartwatch,4,"₹ 3,025.00",Mar,2024-03-25,Ishita Bhat,Tiruvottiyur,Meghalaya,India,Store,Net Banking,"₹ 12,100.00","₹ 3,630.00"
TX0585,Headphones,7,"₹ 16,036.00",Nov,2023-11-20,Pihu Toor,Nagpur,Haryana,India,Store,Net Banking,"₹ 112,252.00","₹ 33,675.60"
TX0586,E-Reader,2,"₹ 19,101.00",Jan,2024-01-06,Nirvi Acharya,Jamshedpur,Manipur,India,Store,Debit Card,"₹ 38,202.00","₹ 11,460.60"
TX0587,Smartphone,8,"₹ 11,818.00",Feb,2024-02-08,Saira Guha,Tirupati,Tamil Nadu,India,Store,Debit Card,"₹ 94,544.00","₹ 28,363.20"
TX0588,External Hard Drive,8,"₹ 15,424.00",May,2024-05-07,Yakshit Luthra,Bhimavaram,Tamil Nadu,India,Online,UPI,"₹ 123,392.00","₹ 37,017.60"
TX0589,Laptop,1,"₹ 15,461.00",Sep,2024-09-09,Kabir Sule,Saharanpur,Karnataka,India,Online,Net Banking,"₹ 15,461.00","₹ 4,638.30"
TX0590,Printer,8,"₹ 7,096.00",Oct,2023-10-23,Drishya Dani,Vadodara,Arunachal Pradesh,India,Online,Credit Card,"₹ 56,768.00","₹ 17,030.40"
TX0591,E-Reader,7,"₹ 18,410.00",Jun,2024-06-14,Bhavin Sharma,Bareilly,Goa,India,Direct,Debit Card,"₹ 128,870.00","₹ 38,661.00"
TX0592,Desktop PC,1,"₹ 11,965.00",May,2024-05-05,Anahita Dyal,Ambattur,Madhya Pradesh,India,Direct,Net Banking,"₹ 11,965.00","₹ 3,589.50"
TX0593,Camera,5,"₹ 10,760.00",Mar,2024-03-08,Mohanlal Hegde,Bhiwandi,Arunachal Pradesh,India,Store,Cash,"₹ 53,800.00","₹ 16,140.00"
TX0594,E-Reader,3,"₹ 10,250.00",Apr,2024-04-22,Saira Dixit,Ramagundam,Maharashtra,India,Store,UPI,"₹ 30,750.00","₹ 9,225.00"
TX0595,Camera,8,"₹ 17,199.00",Aug,2024-08-02,Stuvan Dani,Vijayanagaram,Nagaland,India,Online,Credit Card,"₹ 137,592.00","₹ 41,277.60"
TX0596,Desktop PC,6,"₹ 8,364.00",Jun,2024-06-15,Eshani Krishnan,Chinsurah,Bihar,India,Direct,Net Banking,"₹ 50,184.00","₹ 15,055.20"
TX0597,Printer,3,"₹ 12,522.00",Oct,2023-10-15,Lakshit Rastogi,Jehanabad,Maharashtra,India,Direct,UPI,"₹ 37,566.00","₹ 11,269.80"
TX0598,Laptop,9,"₹ 8,417.00",Dec,2023-12-25,Nayantara Sankar,Kalyan-Dombivli,Himachal Pradesh,India,Store,Debit Card,"₹ 75,753.00","₹ 22,725.90"
TX0599,Desktop PC,6,"₹ 8,852.00",Oct,2023-10-05,Prisha Kapoor,Chandrapur,Arunachal Pradesh,India,Direct,Net Banking,"₹ 53,112.00","₹ 15,933.60"
TX0600,E-Reader,7,"₹ 13,998.00",Oct,2023-10-26,Kabir Agate,Latur,Tripura,India,Online,Net Banking,"₹ 97,986.00","₹ 29,395.80"
TX0601,Camera,7,"₹ 19,756.00",Aug,2024-08-29,Vanya Master,Vadodara,Chhattisgarh,India,Store,Cash,"₹ 138,292.00","₹ 41,487.60"
TX0602,Headphones,5,"₹ 10,008.00",Jun,2024-06-17,Mishti Vig,Thrissur,Telangana,India,Online,UPI,"₹ 50,040.00","₹ 15,012.00"
TX0603,E-Reader,2,"₹ 9,963.00",Aug,2024-08-15,Umang Vaidya,Kota,Punjab,India,Direct,UPI,"₹ 19,926.00","₹ 5,977.80"
TX0604,Laptop,6,"₹ 12,246.00",Jan,2024-01-20,Rohan Garde,Rajpur Sonarpur,Tripura,India,Store,UPI,"₹ 73,476.00","₹ 22,042.80"
TX0605,Smartphone,5,"₹ 2,903.00",Jul,2024-07-21,Navya Gokhale,Guna,Rajasthan,India,Online,Net Banking,"₹ 14,515.00","₹ 4,354.50"
TX0606,Laptop,6,"₹ 4,741.00",Aug,2024-08-08,Stuvan Korpal,Fatehpur,Andhra Pradesh,India,Online,Net Banking,"₹ 28,446.00","₹ 8,533.80"
TX0607,E-Reader,6,"₹ 14,151.00",Sep,2024-09-22,Farhan Trivedi,Barasat,Andhra Pradesh,India,Direct,UPI,"₹ 84,906.00","₹ 25,471.80"
TX0608,External Hard Drive,7,"₹ 15,816.00",Jan,2024-01-07,Indrans Sridhar,Katihar,Manipur,India,Online,Credit Card,"₹ 110,712.00","₹ 33,213.60"
TX0609,Camera,4,"₹ 12,266.00",Sep,2024-09-03,Ira Sarna,Guntakal,Odisha,India,Online,Credit Card,"₹ 49,064.00","₹ 14,719.20"
TX0610,Camera,9,"₹ 5,707.00",Nov,2023-11-06,Nirvi Shere,Burhanpur,Maharashtra,India,Direct,UPI,"₹ 51,363.00","₹ 15,408.90"
TX0611,E-Reader,2,"₹ 18,165.00",Jun,2024-06-26,Vihaan Basak,Hazaribagh,Rajasthan,India,Store,Net Banking,"₹ 36,330.00","₹ 10,899.00"
TX0612,Camera,5,"₹ 19,501.00",Feb,2024-02-06,Purab Tandon,Chandrapur,West Bengal,India,Store,Cash,"₹ 97,505.00","₹ 29,251.50"
TX0613,Printer,3,"₹ 17,892.00",Jul,2024-07-03,Aaryahi Karpe,Anand,Assam,India,Store,Credit Card,"₹ 53,676.00","₹ 16,102.80"
TX0614,Headphones,8,"₹ 8,584.00",Jun,2024-06-09,Zaina Kar,Jhansi,Uttar Pradesh,India,Store,UPI,"₹ 68,672.00","₹ 20,601.60"
TX0615,Laptop,5,"₹ 4,688.00",Feb,2024-02-27,Zoya Hora,Alwar,Sikkim,India,Direct,UPI,"₹ 23,440.00","₹ 7,032.00"
TX0616,Smartphone,2,"₹ 18,787.00",Oct,2023-10-12,Inaaya  Joshi,Kulti,Bihar,India,Online,Debit Card,"₹ 37,574.00","₹ 11,272.20"
TX0617,Headphones,9,"₹ 16,791.00",Jul,2024-07-25,Divyansh Krish,Allahabad,Uttar Pradesh,India,Store,UPI,"₹ 151,119.00","₹ 45,335.70"
TX0618,Tablet,3,"₹ 5,486.00",Feb,2024-02-17,Ehsaan Sanghvi,Bikaner,Rajasthan,India,Direct,Credit Card,"₹ 16,458.00","₹ 4,937.40"
TX0619,Desktop PC,4,"₹ 5,621.00",Sep,2024-09-10,Nirvi Sehgal,Moradabad,Rajasthan,India,Store,Cash,"₹ 22,484.00","₹ 6,745.20"
TX0620,Desktop PC,4,"₹ 3,918.00",Jun,2024-06-17,Krish Ray,Ahmedabad,Rajasthan,India,Online,Cash,"₹ 15,672.00","₹ 4,701.60"
TX0621,Smartwatch,5,"₹ 6,073.00",Dec,2023-12-10,Navya Wagle,Kharagpur,Gujarat,India,Online,Debit Card,"₹ 30,365.00","₹ 9,109.50"
TX0622,Headphones,2,"₹ 14,933.00",Dec,2023-12-18,Eshani Sule,Bulandshahr,Uttar Pradesh,India,Direct,UPI,"₹ 29,866.00","₹ 8,959.80"
TX0623,Desktop PC,7,"₹ 14,347.00",Aug,2024-08-20,Romil Chokshi,Vijayawada,Bihar,India,Store,Debit Card,"₹ 100,429.00","₹ 30,128.70"
